URL,Place Name,Area Type,Parent area,Area code
/reports/localarea?compare=1119880617,Hoddlesden,Built-up area,North West,E34001450
/reports/localarea?compare=1119880618,Tingewick,Built-up area,South East,E34001451
/reports/localarea?compare=1119880619,Thorrington (West),Built-up area,East,E34001452
/reports/localarea?compare=1119880620,Wix,Built-up area,East,E34001453
/reports/localarea?compare=1119880621,Henton,Built-up area,South West,E34001454
/reports/localarea?compare=1119880622,Whitchurch (Basingstoke and Deane),Built-up area,South East,E34001455
/reports/localarea?compare=1119880623,Shouldham,Built-up area,East,E34001456
/reports/localarea?compare=1119880624,Moulton Seas End,Built-up area,East Midlands,E34001457
/reports/localarea?compare=1119880625,Swithland,Built-up area,East Midlands,E34001458
/reports/localarea?compare=1119880626,Brasted Chart,Built-up area,South East,E34001459
/reports/localarea?compare=1119880627,Blakesley,Built-up area,East Midlands,E34001460
/reports/localarea?compare=1119880628,Newmarket,Built-up area,East,E34001461
/reports/localarea?compare=1119880629,Reedham,Built-up area,East,E34001462
/reports/localarea?compare=1119880630,Broughton (North Lincolnshire),Built-up area,Yorkshire and The Humber,E34001463
/reports/localarea?compare=1119880631,Woolacombe,Built-up area,South West,E34001464
/reports/localarea?compare=1119880632,South Moreton,Built-up area,South East,E34001465
/reports/localarea?compare=1119880633,Barnburgh,Built-up area,Yorkshire and The Humber,E34001466
/reports/localarea?compare=1119880634,Stretton-on-Fosse,Built-up area,West Midlands,E34001467
/reports/localarea?compare=1119880635,Rattlesden,Built-up area,East,E34001468
/reports/localarea?compare=1119880636,Beenham,Built-up area,South East,E34001469
/reports/localarea?compare=1119880637,Lubenham,Built-up area,East Midlands,E34001470
/reports/localarea?compare=1119880638,Bradninch,Built-up area,South West,E34001471
/reports/localarea?compare=1119880639,Tuddenham St Martin,Built-up area,East,E34001472
/reports/localarea?compare=1119880640,Ashburton,Built-up area,South West,E34001473
/reports/localarea?compare=1119880641,Whittlesford,Built-up area,East,E34001474
/reports/localarea?compare=1119880642,Culcheth,Built-up area,North West,E34001475
/reports/localarea?compare=1119880643,Speen,Built-up area,South East,E34001476
/reports/localarea?compare=1119880644,Chesterton,Built-up area,South East,E34001477
/reports/localarea?compare=1119880645,Peldon,Built-up area,East,E34001478
/reports/localarea?compare=1119880646,Horton-cum-Studley,Built-up area,South East,E34001479
/reports/localarea?compare=1119880647,Stoke St Mary,Built-up area,South West,E34001480
/reports/localarea?compare=1119880648,Heswall,Built-up area,North West,E34001481
/reports/localarea?compare=1119880649,Leigh (West Dorset),Built-up area,South West,E34001482
/reports/localarea?compare=1119880650,Appleton Roebuck,Built-up area,Yorkshire and The Humber,E34001483
/reports/localarea?compare=1119880651,Harmer Hill,Built-up area,West Midlands,E34001484
/reports/localarea?compare=1119880652,Shotley,Built-up area,East,E34001485
/reports/localarea?compare=1119880653,Axbridge,Built-up area,South West,E34001486
/reports/localarea?compare=1119880654,Constantine Bay,Built-up area,South West,E34001487
/reports/localarea?compare=1119880655,Mears Ashby,Built-up area,East Midlands,E34001488
/reports/localarea?compare=1119880656,Willington (Bedford),Built-up area,East,E34001489
/reports/localarea?compare=1119880657,Finchingfield,Built-up area,East,E34001490
/reports/localarea?compare=1119880658,Sheerness,Built-up area,South East,E34001491
/reports/localarea?compare=1119880659,North Duffield,Built-up area,Yorkshire and The Humber,E34001492
/reports/localarea?compare=1119880660,Driffield,Built-up area,Yorkshire and The Humber,E34001493
/reports/localarea?compare=1119880661,Norleywood,Built-up area,South East,E34001494
/reports/localarea?compare=1119880662,Tenbury Wells,Built-up area,West Midlands,E34001495
/reports/localarea?compare=1119880663,Hanley Swan,Built-up area,West Midlands,E34001496
/reports/localarea?compare=1119880664,Tibberton (Wychavon),Built-up area,West Midlands,E34001497
/reports/localarea?compare=1119880665,Martin Hussingtree,Built-up area,West Midlands,E34001498
/reports/localarea?compare=1119880666,Old Leake,Built-up area,East Midlands,E34001499
/reports/localarea?compare=1119880667,Corby Glen,Built-up area,East Midlands,E34001500
/reports/localarea?compare=1119880668,Loxwood,Built-up area,South East,E34001501
/reports/localarea?compare=1119880669,Llangrove,Built-up area,West Midlands,E34001502
/reports/localarea?compare=1119880670,Potter Heigham,Built-up area,East,E34001503
/reports/localarea?compare=1119880671,Retford,Built-up area,East Midlands,E34001504
/reports/localarea?compare=1119880672,North Waltham,Built-up area,South East,E34001505
/reports/localarea?compare=1119880673,Bottom o' th' Moor,Built-up area,North West,E34001506
/reports/localarea?compare=1119880674,Balcombe,Built-up area,South East,E34001507
/reports/localarea?compare=1119880675,Houghton (Huntingdonshire),Built-up area,East,E34001508
/reports/localarea?compare=1119880676,Arlingham,Built-up area,South West,E34001509
/reports/localarea?compare=1119880677,Rusper,Built-up area,South East,E34001510
/reports/localarea?compare=1119880678,Shorwell,Built-up area,South East,E34001511
/reports/localarea?compare=1119880679,Eltisley,Built-up area,East,E34001512
/reports/localarea?compare=1119880680,Swinderby,Built-up area,East Midlands,E34001513
/reports/localarea?compare=1119880681,Highley,Built-up area,West Midlands,E34001514
/reports/localarea?compare=1119880682,Layer-de-la-Haye,Built-up area,East,E34001515
/reports/localarea?compare=1119880683,Wollaston,Built-up area,East Midlands,E34001516
/reports/localarea?compare=1119880684,Horley,Built-up area,South East,E34001517
/reports/localarea?compare=1119880685,Radcliffe on Trent,Built-up area,East Midlands,E34001518
/reports/localarea?compare=1119880686,Knowle,Built-up area,South East,E34001519
/reports/localarea?compare=1119880687,Ruskington,Built-up area,East Midlands,E34001520
/reports/localarea?compare=1119880688,Glazebury,Built-up area,North West,E34001521
/reports/localarea?compare=1119880689,Thurlaston,Built-up area,East Midlands,E34001522
/reports/localarea?compare=1119880690,Patrington,Built-up area,Yorkshire and The Humber,E34001523
/reports/localarea?compare=1119880691,Locking,Built-up area,South West,E34001524
/reports/localarea?compare=1119880692,Stogumber,Built-up area,South West,E34001525
/reports/localarea?compare=1119880693,Arnside,Built-up area,North West,E34001526
/reports/localarea?compare=1119880694,North Somercotes,Built-up area,East Midlands,E34001527
/reports/localarea?compare=1119880695,Christian Malford,Built-up area,South West,E34001528
/reports/localarea?compare=1119880696,Otley,Built-up area,East,E34001529
/reports/localarea?compare=1119880697,Roydon,Built-up area,East,E34001530
/reports/localarea?compare=1119880698,Fownhope,Built-up area,West Midlands,E34001531
/reports/localarea?compare=1119880699,Gargrave,Built-up area,Yorkshire and The Humber,E34001532
/reports/localarea?compare=1119880700,Felsham,Built-up area,East,E34001533
/reports/localarea?compare=1119880701,Melbourne (South Derbyshire),Built-up area,East Midlands,E34001534
/reports/localarea?compare=1119880702,Penny Bridge,Built-up area,North West,E34001535
/reports/localarea?compare=1119880703,Woodbury,Built-up area,South West,E34001536
/reports/localarea?compare=1119880704,Wigton,Built-up area,North West,E34001537
/reports/localarea?compare=1119880705,Bromham (Wiltshire),Built-up area,South West,E34001538
/reports/localarea?compare=1119880706,Welland,Built-up area,West Midlands,E34001539
/reports/localarea?compare=1119880707,Ryall,Built-up area,West Midlands,E34001540
/reports/localarea?compare=1119880708,Castle Hedingham,Built-up area,East,E34001541
/reports/localarea?compare=1119880709,Hessett,Built-up area,East,E34001542
/reports/localarea?compare=1119880710,Burbage,Built-up area,South West,E34001543
/reports/localarea?compare=1119880711,Monkton Farleigh,Built-up area,South West,E34001544
/reports/localarea?compare=1119880712,Leominster,Built-up area,West Midlands,E34001545
/reports/localarea?compare=1119880713,Bratton,Built-up area,South West,E34001546
/reports/localarea?compare=1119880714,Harwell,Built-up area,South East,E34001547
/reports/localarea?compare=1119880715,Oxenpill,Built-up area,South West,E34001548
/reports/localarea?compare=1119880716,Blackmore End,Built-up area,East,E34001549
/reports/localarea?compare=1119880717,Whaddon,Built-up area,South East,E34001550
/reports/localarea?compare=1119880718,Huby (Harrogate),Built-up area,Yorkshire and The Humber,E34001551
/reports/localarea?compare=1119880719,Weybourne,Built-up area,East,E34001552
/reports/localarea?compare=1119880720,Twyford (Winchester),Built-up area,South East,E34001553
/reports/localarea?compare=1119880721,Alburgh,Built-up area,East,E34001554
/reports/localarea?compare=1119880722,Tuxford,Built-up area,East Midlands,E34001555
/reports/localarea?compare=1119880723,Castle Bytham,Built-up area,East Midlands,E34001556
/reports/localarea?compare=1119880724,Bamford,Built-up area,East Midlands,E34001557
/reports/localarea?compare=1119880725,High Littleton,Built-up area,South West,E34001558
/reports/localarea?compare=1119880726,Dickleburgh,Built-up area,East,E34001559
/reports/localarea?compare=1119880727,Doddinghurst Common,Built-up area,East,E34001560
/reports/localarea?compare=1119880728,Praze-an-Beeble,Built-up area,South West,E34001561
/reports/localarea?compare=1119880729,Woodford,Built-up area,East Midlands,E34001562
/reports/localarea?compare=1119880730,Wickhamford,Built-up area,West Midlands,E34001563
/reports/localarea?compare=1119880731,Uffington (Vale of White Horse),Built-up area,South East,E34001564
/reports/localarea?compare=1119880732,Wick (South Gloucestershire),Built-up area,South West,E34001565
/reports/localarea?compare=1119880733,Yorkley,Built-up area,South West,E34001566
/reports/localarea?compare=1119880734,Great Clifton,Built-up area,North West,E34001567
/reports/localarea?compare=1119880735,RAF Wyton,Built-up area,East,E34001568
/reports/localarea?compare=1119880736,Mollington (Cheshire West and Chester),Built-up area,North West,E34001569
/reports/localarea?compare=1119880737,Ram Lane,Built-up area,South East,E34001570
/reports/localarea?compare=1119880738,Coleshill (Chiltern),Built-up area,South East,E34001571
/reports/localarea?compare=1119880739,Sandhurst (Tewkesbury),Built-up area,South West,E34001572
/reports/localarea?compare=1119880740,Sixpenny Handley,Built-up area,South West,E34001573
/reports/localarea?compare=1119880741,St Martin's,Built-up area,West Midlands,E34001574
/reports/localarea?compare=1119880742,Claybrooke Magna,Built-up area,East Midlands,E34001575
/reports/localarea?compare=1119880743,Mosterton,Built-up area,South West,E34001576
/reports/localarea?compare=1119880744,Freeland,Built-up area,South East,E34001577
/reports/localarea?compare=1119880745,Hill Ridware,Built-up area,West Midlands,E34001578
/reports/localarea?compare=1119880746,Gayton (King's Lynn and West Norfolk),Built-up area,East,E34001579
/reports/localarea?compare=1119880747,Stallingborough,Built-up area,Yorkshire and The Humber,E34001580
/reports/localarea?compare=1119880748,Sturminster Newton,Built-up area,South West,E34001581
/reports/localarea?compare=1119880749,Hayfield,Built-up area,East Midlands,E34001582
/reports/localarea?compare=1119880750,Old Newton,Built-up area,East,E34001583
/reports/localarea?compare=1119880751,Tackley,Built-up area,South East,E34001584
/reports/localarea?compare=1119880752,Wybunbury,Built-up area,North West,E34001585
/reports/localarea?compare=1119880753,Cerne Abbas,Built-up area,South West,E34001586
/reports/localarea?compare=1119880754,Wicken Green Village,Built-up area,East,E34001587
/reports/localarea?compare=1119880755,Wootton Courtenay,Built-up area,South West,E34001588
/reports/localarea?compare=1119880756,Tilbrook,Built-up area,East,E34001589
/reports/localarea?compare=1119880757,Claverley,Built-up area,West Midlands,E34001590
/reports/localarea?compare=1119880758,Moulton (South Holland),Built-up area,East Midlands,E34001591
/reports/localarea?compare=1119880759,Ellerton,Built-up area,Yorkshire and The Humber,E34001592
/reports/localarea?compare=1119880760,Muston,Built-up area,Yorkshire and The Humber,E34001593
/reports/localarea?compare=1119880761,Pilton,Built-up area,South West,E34001594
/reports/localarea?compare=1119880762,Walsham Le Willows,Built-up area,East,E34001595
/reports/localarea?compare=1119880763,Norton Lindsey,Built-up area,West Midlands,E34001596
/reports/localarea?compare=1119880764,Kirton End,Built-up area,East Midlands,E34001597
/reports/localarea?compare=1119880765,Upton Grey,Built-up area,South East,E34001598
/reports/localarea?compare=1119880766,North Newbald,Built-up area,Yorkshire and The Humber,E34001599
/reports/localarea?compare=1119880767,South Croxton,Built-up area,East Midlands,E34001600
/reports/localarea?compare=1119880768,Moresby Parks,Built-up area,North West,E34001601
/reports/localarea?compare=1119880769,Mattishall,Built-up area,East,E34001602
/reports/localarea?compare=1119880770,Helpringham,Built-up area,East Midlands,E34001603
/reports/localarea?compare=1119880771,Bodmin,Built-up area,South West,E34001604
/reports/localarea?compare=1119880772,Michelmersh,Built-up area,South East,E34001605
/reports/localarea?compare=1119880773,Wilbarston,Built-up area,East Midlands,E34001606
/reports/localarea?compare=1119880774,Alpington,Built-up area,East,E34001607
/reports/localarea?compare=1119880775,Tunstall,Built-up area,East,E34001608
/reports/localarea?compare=1119880776,Caister-on-Sea,Built-up area,East,E34001609
/reports/localarea?compare=1119880777,Mere Brow,Built-up area,North West,E34001610
/reports/localarea?compare=1119880778,Ramsey Forty Foot,Built-up area,East,E34001611
/reports/localarea?compare=1119880779,Little Totham,Built-up area,East,E34001612
/reports/localarea?compare=1119880780,Widdington,Built-up area,East,E34001613
/reports/localarea?compare=1119880781,Monks Eleigh,Built-up area,East,E34001614
/reports/localarea?compare=1119880782,Weston (Stafford),Built-up area,West Midlands,E34001615
/reports/localarea?compare=1119880783,Gislingham,Built-up area,East,E34001616
/reports/localarea?compare=1119880784,Stannington Station,Built-up area,North East,E34001617
/reports/localarea?compare=1119880785,Tarrant Keyneston,Built-up area,South West,E34001618
/reports/localarea?compare=1119880786,Allerston,Built-up area,Yorkshire and The Humber,E34001619
/reports/localarea?compare=1119880787,Great Green,Built-up area,East,E34001620
/reports/localarea?compare=1119880788,Costock,Built-up area,East Midlands,E34001621
/reports/localarea?compare=1119880789,Scotton (West Lindsey),Built-up area,East Midlands,E34001622
/reports/localarea?compare=1119880790,Great Sampford,Built-up area,East,E34001623
/reports/localarea?compare=1119880791,Corpusty,Built-up area,East,E34001624
/reports/localarea?compare=1119880792,Torksey Lock,Built-up area,East Midlands,E34001625
/reports/localarea?compare=1119880793,Farrington Gurney,Built-up area,South West,E34001626
/reports/localarea?compare=1119880794,Buckingham Park,Built-up area,South East,E34001627
/reports/localarea?compare=1119880795,Cranwell,Built-up area,East Midlands,E34001628
/reports/localarea?compare=1119880796,Somersham (Huntingdonshire),Built-up area,East,E34001629
/reports/localarea?compare=1119880797,Sutton Veny,Built-up area,South West,E34001630
/reports/localarea?compare=1119880798,Skelton (York),Built-up area,Yorkshire and The Humber,E34001631
/reports/localarea?compare=1119880799,Ball Hill,Built-up area,South East,E34001632
/reports/localarea?compare=1119880800,Slaley,Built-up area,North East,E34001633
/reports/localarea?compare=1119880801,Ashby cum Fenby,Built-up area,Yorkshire and The Humber,E34001634
/reports/localarea?compare=1119880802,Swaffham Prior,Built-up area,East,E34001635
/reports/localarea?compare=1119880803,Bagnall,Built-up area,West Midlands,E34001636
/reports/localarea?compare=1119880804,Woodsetts,Built-up area,Yorkshire and The Humber,E34001637
/reports/localarea?compare=1119880805,All Cannings,Built-up area,South West,E34001638
/reports/localarea?compare=1119880806,Longstanton,Built-up area,East,E34001639
/reports/localarea?compare=1119880807,Caxton,Built-up area,East,E34001640
/reports/localarea?compare=1119880808,Stoke-by-Nayland,Built-up area,East,E34001641
/reports/localarea?compare=1119880809,Wortham,Built-up area,East,E34001642
/reports/localarea?compare=1119880810,Milverton,Built-up area,South West,E34001643
/reports/localarea?compare=1119880811,Cornhill on Tweed,Built-up area,North East,E34001644
/reports/localarea?compare=1119880812,Devizes,Built-up area,South West,E34001645
/reports/localarea?compare=1119880813,Yarpole,Built-up area,West Midlands,E34001646
/reports/localarea?compare=1119880814,Blisworth,Built-up area,East Midlands,E34001647
/reports/localarea?compare=1119880815,Easton on the Hill,Built-up area,East Midlands,E34001648
/reports/localarea?compare=1119880816,Colne Engaine,Built-up area,East,E34001649
/reports/localarea?compare=1119880817,Enstone,Built-up area,South East,E34001650
/reports/localarea?compare=1119880818,Winslow,Built-up area,South East,E34001651
/reports/localarea?compare=1119880819,Wilburton,Built-up area,East,E34001652
/reports/localarea?compare=1119880820,Hunton,Built-up area,Yorkshire and The Humber,E34001653
/reports/localarea?compare=1119880821,Bromley Green,Built-up area,South East,E34001654
/reports/localarea?compare=1119880822,Lingdale,Built-up area,North East,E34001655
/reports/localarea?compare=1119880823,Darenth,Built-up area,South East,E34001656
/reports/localarea?compare=1119880824,Bucknell (Shropshire),Built-up area,West Midlands,E34001657
/reports/localarea?compare=1119880825,Keinton Mandeville,Built-up area,South West,E34001658
/reports/localarea?compare=1119880826,Pannal,Built-up area,Yorkshire and The Humber,E34001659
/reports/localarea?compare=1119880827,Ellington (Huntingdonshire),Built-up area,East,E34001660
/reports/localarea?compare=1119880828,Trefonen,Built-up area,West Midlands,E34001661
/reports/localarea?compare=1119880829,Everton (New Forest),Built-up area,South East,E34001662
/reports/localarea?compare=1119880830,Orford,Built-up area,East,E34001663
/reports/localarea?compare=1119880831,Welford,Built-up area,East Midlands,E34001664
/reports/localarea?compare=1119880832,St Merryn,Built-up area,South West,E34001665
/reports/localarea?compare=1119880833,Lapford,Built-up area,South West,E34001666
/reports/localarea?compare=1119880834,Burghfield,Built-up area,South East,E34001667
/reports/localarea?compare=1119880835,Worthen,Built-up area,West Midlands,E34001668
/reports/localarea?compare=1119880836,Sandy Cross,Built-up area,South East,E34001669
/reports/localarea?compare=1119880837,Great Ayton,Built-up area,Yorkshire and The Humber,E34001670
/reports/localarea?compare=1119880838,Stretham,Built-up area,East,E34001671
/reports/localarea?compare=1119880839,Cuckfield,Built-up area,South East,E34001672
/reports/localarea?compare=1119880840,Flimwell,Built-up area,South East,E34001673
/reports/localarea?compare=1119880841,Cononley,Built-up area,Yorkshire and The Humber,E34001674
/reports/localarea?compare=1119880842,Upper Tankersley,Built-up area,Yorkshire and The Humber,E34001675
/reports/localarea?compare=1119880843,Winchmore Hill,Built-up area,South East,E34001676
/reports/localarea?compare=1119880844,Endmoor,Built-up area,North West,E34001677
/reports/localarea?compare=1119880845,Little Harrowden,Built-up area,East Midlands,E34001678
/reports/localarea?compare=1119880846,Failand,Built-up area,South West,E34001679
/reports/localarea?compare=1119880847,Croston,Built-up area,North West,E34001680
/reports/localarea?compare=1119880848,Rawcliffe,Built-up area,Yorkshire and The Humber,E34001681
/reports/localarea?compare=1119880849,Freethorpe,Built-up area,East,E34001682
/reports/localarea?compare=1119880850,Stewkley,Built-up area,South East,E34001683
/reports/localarea?compare=1119880851,Leedstown,Built-up area,South West,E34001684
/reports/localarea?compare=1119880852,Hoveringham,Built-up area,East Midlands,E34001685
/reports/localarea?compare=1119880853,Cotgrave,Built-up area,East Midlands,E34001686
/reports/localarea?compare=1119880854,Embleton,Built-up area,North East,E34001687
/reports/localarea?compare=1119880855,Lea Valley,Built-up area,East,E34001688
/reports/localarea?compare=1119880856,Braunston-in-Rutland,Built-up area,East Midlands,E34001689
/reports/localarea?compare=1119880857,Champneys College,Built-up area,East,E34001690
/reports/localarea?compare=1119880858,Grafty Green,Built-up area,South East,E34001691
/reports/localarea?compare=1119880859,Cottingham,Built-up area,East Midlands,E34001692
/reports/localarea?compare=1119880860,Rockland St Mary,Built-up area,East,E34001693
/reports/localarea?compare=1119880861,Harmston,Built-up area,East Midlands,E34001694
/reports/localarea?compare=1119880862,Ulleskelf,Built-up area,Yorkshire and The Humber,E34001695
/reports/localarea?compare=1119880863,Wingate,Built-up area,North East,E34001696
/reports/localarea?compare=1119880864,Sampford Peverell,Built-up area,South West,E34001697
/reports/localarea?compare=1119880865,Pakenham,Built-up area,East,E34001698
/reports/localarea?compare=1119880866,Great Addington,Built-up area,East Midlands,E34001699
/reports/localarea?compare=1119880867,Kirkby Lonsdale,Built-up area,North West,E34001700
/reports/localarea?compare=1119880868,Castle Rising,Built-up area,East,E34001701
/reports/localarea?compare=1119880869,Great Kimble,Built-up area,South East,E34001702
/reports/localarea?compare=1119880870,Oakridge Lynch,Built-up area,South West,E34001703
/reports/localarea?compare=1119880871,Elland,Built-up area,Yorkshire and The Humber,E34001704
/reports/localarea?compare=1119880872,Grampound,Built-up area,South West,E34001705
/reports/localarea?compare=1119880873,Cullingworth,Built-up area,Yorkshire and The Humber,E34001706
/reports/localarea?compare=1119880874,Potterspury,Built-up area,East Midlands,E34001707
/reports/localarea?compare=1119880875,Connor Downs,Built-up area,South West,E34001708
/reports/localarea?compare=1119880876,Orwell,Built-up area,East,E34001709
/reports/localarea?compare=1119880877,Chelston,Built-up area,South West,E34001710
/reports/localarea?compare=1119880878,Bishop's Stortford,Built-up area,East,E34001711
/reports/localarea?compare=1119880879,Bowerchalke,Built-up area,South West,E34001712
/reports/localarea?compare=1119880880,Toll Bar,Built-up area,Yorkshire and The Humber,E34001713
/reports/localarea?compare=1119880881,Walkeringham,Built-up area,East Midlands,E34001714
/reports/localarea?compare=1119880882,Kenilworth,Built-up area,West Midlands,E34001715
/reports/localarea?compare=1119880883,Much Wenlock,Built-up area,West Midlands,E34001716
/reports/localarea?compare=1119880884,Chardstock,Built-up area,South West,E34001717
/reports/localarea?compare=1119880885,East Drayton,Built-up area,East Midlands,E34001718
/reports/localarea?compare=1119880886,Tockwith,Built-up area,Yorkshire and The Humber,E34001719
/reports/localarea?compare=1119880887,Apperknowle,Built-up area,East Midlands,E34001720
/reports/localarea?compare=1119880888,Hartwell,Built-up area,East Midlands,E34001721
/reports/localarea?compare=1119880889,Burham,Built-up area,South East,E34001722
/reports/localarea?compare=1119880890,Leconfield,Built-up area,Yorkshire and The Humber,E34001723
/reports/localarea?compare=1119880891,Wellow (Newark and Sherwood),Built-up area,East Midlands,E34001724
/reports/localarea?compare=1119880892,Digby,Built-up area,East Midlands,E34001725
/reports/localarea?compare=1119880893,Scorton,Built-up area,Yorkshire and The Humber,E34001726
/reports/localarea?compare=1119880894,Haslington,Built-up area,North West,E34001727
/reports/localarea?compare=1119880895,North Mymms,Built-up area,East,E34001728
/reports/localarea?compare=1119880896,Bearley,Built-up area,West Midlands,E34001729
/reports/localarea?compare=1119880897,Germoe,Built-up area,South West,E34001730
/reports/localarea?compare=1119880898,Unstone Green,Built-up area,East Midlands,E34001731
/reports/localarea?compare=1119880899,Aust,Built-up area,South West,E34001732
/reports/localarea?compare=1119880900,Hungerford,Built-up area,South East,E34001733
/reports/localarea?compare=1119880901,Stonesfield,Built-up area,South East,E34001734
/reports/localarea?compare=1119880902,Godolphin Cross,Built-up area,South West,E34001735
/reports/localarea?compare=1119880903,Shilbottle,Built-up area,North East,E34001736
/reports/localarea?compare=1119880904,Swavesey,Built-up area,East,E34001737
/reports/localarea?compare=1119880905,Barningham,Built-up area,East,E34001738
/reports/localarea?compare=1119880906,Countesthorpe,Built-up area,East Midlands,E34001739
/reports/localarea?compare=1119880907,St Keverne,Built-up area,South West,E34001740
/reports/localarea?compare=1119880908,Ravensmoor,Built-up area,North West,E34001741
/reports/localarea?compare=1119880909,Kilmington,Built-up area,South West,E34001742
/reports/localarea?compare=1119880910,Denton (South Northamptonshire),Built-up area,East Midlands,E34001743
/reports/localarea?compare=1119880911,Fulford,Built-up area,West Midlands,E34001744
/reports/localarea?compare=1119880912,Burton Lazars,Built-up area,East Midlands,E34001745
/reports/localarea?compare=1119880913,Elder Street,Built-up area,East,E34001746
/reports/localarea?compare=1119880914,Hoby,Built-up area,East Midlands,E34001747
/reports/localarea?compare=1119880915,Rooks Bridge,Built-up area,South West,E34001748
/reports/localarea?compare=1119880916,Shebbear,Built-up area,South West,E34001749
/reports/localarea?compare=1119880917,Easington (County Durham),Built-up area,North East,E34001750
/reports/localarea?compare=1119880918,Hempnall Green,Built-up area,East,E34001751
/reports/localarea?compare=1119880919,Wood Street Village,Built-up area,South East,E34001752
/reports/localarea?compare=1119880920,Corston (Bath and North East Somerset),Built-up area,South West,E34001753
/reports/localarea?compare=1119880921,Studland,Built-up area,South West,E34001754
/reports/localarea?compare=1119880922,Collingbourne Ducis,Built-up area,South West,E34001755
/reports/localarea?compare=1119880923,Bishop Burton,Built-up area,Yorkshire and The Humber,E34001756
/reports/localarea?compare=1119880924,Shackleford,Built-up area,South East,E34001757
/reports/localarea?compare=1119880925,Downe,Built-up area,London,E34001758
/reports/localarea?compare=1119880926,New Romney,Built-up area,South East,E34001759
/reports/localarea?compare=1119880927,Bishop Middleham,Built-up area,North East,E34001760
/reports/localarea?compare=1119880928,Thorpe Audlin,Built-up area,Yorkshire and The Humber,E34001761
/reports/localarea?compare=1119880929,Withington (County of Herefordshire),Built-up area,West Midlands,E34001762
/reports/localarea?compare=1119880930,Guilsborough,Built-up area,East Midlands,E34001763
/reports/localarea?compare=1119880931,Old Dalby,Built-up area,East Midlands,E34001764
/reports/localarea?compare=1119880932,Toy's Hill,Built-up area,South East,E34001765
/reports/localarea?compare=1119880933,Highworth,Built-up area,South West,E34001766
/reports/localarea?compare=1119880934,Bolney,Built-up area,South East,E34001767
/reports/localarea?compare=1119880935,Oldhill Wood,Built-up area,East,E34001768
/reports/localarea?compare=1119880936,Wrays,Built-up area,South East,E34001769
/reports/localarea?compare=1119880937,Freckenham,Built-up area,East,E34001770
/reports/localarea?compare=1119880938,Sedgefield,Built-up area,North East,E34001771
/reports/localarea?compare=1119880939,Grainthorpe,Built-up area,East Midlands,E34001772
/reports/localarea?compare=1119880940,Hook Norton,Built-up area,South East,E34001773
/reports/localarea?compare=1119880941,Etchinghill,Built-up area,South East,E34001774
/reports/localarea?compare=1119880942,"Dunstan Lane, nr Burton",Built-up area,North West,E34001775
/reports/localarea?compare=1119880943,Malborough,Built-up area,South West,E34001776
/reports/localarea?compare=1119880944,Corse,Built-up area,South West,E34001777
/reports/localarea?compare=1119880945,Sandford,Built-up area,South West,E34001778
/reports/localarea?compare=1119880946,Bean,Built-up area,South East,E34001779
/reports/localarea?compare=1119880947,Ockley,Built-up area,South East,E34001780
/reports/localarea?compare=1119880948,Rock (Cornwall),Built-up area,South West,E34001781
/reports/localarea?compare=1119880949,Broughton (Kettering),Built-up area,East Midlands,E34001782
/reports/localarea?compare=1119880950,Meonstoke,Built-up area,South East,E34001783
/reports/localarea?compare=1119880951,Cuffley,Built-up area,East,E34001784
/reports/localarea?compare=1119880952,Letty Green,Built-up area,East,E34001785
/reports/localarea?compare=1119880953,Griston,Built-up area,East,E34001786
/reports/localarea?compare=1119880954,Gedney Dyke,Built-up area,East Midlands,E34001787
/reports/localarea?compare=1119880955,Ince Blundell,Built-up area,North West,E34001788
/reports/localarea?compare=1119880956,Henley-In-Arden,Built-up area,West Midlands,E34001789
/reports/localarea?compare=1119880957,Brogborough,Built-up area,East,E34001790
/reports/localarea?compare=1119880958,Stalbridge,Built-up area,South West,E34001791
/reports/localarea?compare=1119880959,Wrentham,Built-up area,East,E34001792
/reports/localarea?compare=1119880960,Wendens Ambo,Built-up area,East,E34001793
/reports/localarea?compare=1119880961,Bredon,Built-up area,West Midlands,E34001794
/reports/localarea?compare=1119880962,Cornforth,Built-up area,North East,E34001795
/reports/localarea?compare=1119880963,Welford-on-Avon,Built-up area,West Midlands,E34001796
/reports/localarea?compare=1119880964,Coffinswell,Built-up area,South West,E34001797
/reports/localarea?compare=1119880965,Dorstone,Built-up area,West Midlands,E34001798
/reports/localarea?compare=1119880966,Bourn,Built-up area,East,E34001799
/reports/localarea?compare=1119880967,Shere,Built-up area,South East,E34001800
/reports/localarea?compare=1119880968,Great Haywood,Built-up area,West Midlands,E34001801
/reports/localarea?compare=1119880969,Kineton,Built-up area,West Midlands,E34001802
/reports/localarea?compare=1119880970,Abbotsley,Built-up area,East,E34001803
/reports/localarea?compare=1119880971,St Germans,Built-up area,South West,E34001804
/reports/localarea?compare=1119880972,Fairfield Park,Built-up area,East,E34001805
/reports/localarea?compare=1119880973,Colden Common,Built-up area,South East,E34001806
/reports/localarea?compare=1119880974,Washingborough,Built-up area,East Midlands,E34001807
/reports/localarea?compare=1119880975,Fyfield,Built-up area,East,E34001808
/reports/localarea?compare=1119880976,Charfield,Built-up area,South West,E34001809
/reports/localarea?compare=1119880977,Great Eversden,Built-up area,East,E34001810
/reports/localarea?compare=1119880978,Renishaw,Built-up area,East Midlands,E34001811
/reports/localarea?compare=1119880979,Portreath,Built-up area,South West,E34001812
