URL,Place Name,Area Type,Parent area,Area code
/reports/localarea?compare=1946157090,Wigan,Local Authority,North West,E08000010
/reports/localarea?compare=1946157091,Burnley,Local Authority,North West,E07000117
/reports/localarea?compare=1946157092,Chorley,Local Authority,North West,E07000118
/reports/localarea?compare=1946157093,Fylde,Local Authority,North West,E07000119
/reports/localarea?compare=1946157094,Hyndburn,Local Authority,North West,E07000120
/reports/localarea?compare=1946157095,Lancaster,Local Authority,North West,E07000121
/reports/localarea?compare=1946157096,Pendle,Local Authority,North West,E07000122
/reports/localarea?compare=1946157097,Preston,Local Authority,North West,E07000123
/reports/localarea?compare=1946157098,Ribble Valley,Local Authority,North West,E07000124
/reports/localarea?compare=1946157099,Rossendale,Local Authority,North West,E07000125
/reports/localarea?compare=1946157100,South Ribble,Local Authority,North West,E07000126
/reports/localarea?compare=1946157101,West Lancashire,Local Authority,North West,E07000127
/reports/localarea?compare=1946157102,Wyre,Local Authority,North West,E07000128
/reports/localarea?compare=1946157103,Knowsley,Local Authority,North West,E08000011
/reports/localarea?compare=1946157104,Liverpool,Local Authority,North West,E08000012
/reports/localarea?compare=1946157105,Sefton,Local Authority,North West,E08000014
/reports/localarea?compare=1946157106,St. Helens,Local Authority,North West,E08000013
/reports/localarea?compare=1946157107,Wirral,Local Authority,North West,E08000015
/reports/localarea?compare=1946157108,East Riding of Yorkshire,Local Authority,Yorkshire and The Humber,E06000011
/reports/localarea?compare=1946157109,"Kingston upon Hull, City of",Local Authority,Yorkshire and The Humber,E06000010
/reports/localarea?compare=1946157110,North East Lincolnshire,Local Authority,Yorkshire and The Humber,E06000012
/reports/localarea?compare=1946157111,North Lincolnshire,Local Authority,Yorkshire and The Humber,E06000013
/reports/localarea?compare=1946157112,York,Local Authority,Yorkshire and The Humber,E06000014
/reports/localarea?compare=1946157113,Craven,Local Authority,Yorkshire and The Humber,E07000163
/reports/localarea?compare=1946157114,Hambleton,Local Authority,Yorkshire and The Humber,E07000164
/reports/localarea?compare=1946157115,Harrogate,Local Authority,Yorkshire and The Humber,E07000165
/reports/localarea?compare=1946157116,Richmondshire,Local Authority,Yorkshire and The Humber,E07000166
/reports/localarea?compare=1946157117,Ryedale,Local Authority,Yorkshire and The Humber,E07000167
/reports/localarea?compare=1946157118,Scarborough,Local Authority,Yorkshire and The Humber,E07000168
/reports/localarea?compare=1946157119,Selby,Local Authority,Yorkshire and The Humber,E07000169
/reports/localarea?compare=1946157120,Barnsley,Local Authority,Yorkshire and The Humber,E08000016
/reports/localarea?compare=1946157121,Doncaster,Local Authority,Yorkshire and The Humber,E08000017
/reports/localarea?compare=1946157122,Rotherham,Local Authority,Yorkshire and The Humber,E08000018
/reports/localarea?compare=1946157123,Sheffield,Local Authority,Yorkshire and The Humber,E08000019
/reports/localarea?compare=1946157124,Bradford,Local Authority,Yorkshire and The Humber,E08000032
/reports/localarea?compare=1946157125,Calderdale,Local Authority,Yorkshire and The Humber,E08000033
/reports/localarea?compare=1946157126,Kirklees,Local Authority,Yorkshire and The Humber,E08000034
/reports/localarea?compare=1946157127,Leeds,Local Authority,Yorkshire and The Humber,E08000035
/reports/localarea?compare=1946157128,Wakefield,Local Authority,Yorkshire and The Humber,E08000036
/reports/localarea?compare=1946157129,Derby,Local Authority,East Midlands,E06000015
/reports/localarea?compare=1946157130,Leicester,Local Authority,East Midlands,E06000016
/reports/localarea?compare=1946157131,Nottingham,Local Authority,East Midlands,E06000018
/reports/localarea?compare=1946157132,Rutland,Local Authority,East Midlands,E06000017
/reports/localarea?compare=1946157133,Amber Valley,Local Authority,East Midlands,E07000032
/reports/localarea?compare=1946157134,Bolsover,Local Authority,East Midlands,E07000033
/reports/localarea?compare=1946157135,Chesterfield,Local Authority,East Midlands,E07000034
/reports/localarea?compare=1946157136,Derbyshire Dales,Local Authority,East Midlands,E07000035
/reports/localarea?compare=1946157137,Erewash,Local Authority,East Midlands,E07000036
/reports/localarea?compare=1946157138,High Peak,Local Authority,East Midlands,E07000037
/reports/localarea?compare=1946157139,North East Derbyshire,Local Authority,East Midlands,E07000038
/reports/localarea?compare=1946157140,South Derbyshire,Local Authority,East Midlands,E07000039
/reports/localarea?compare=1946157141,Blaby,Local Authority,East Midlands,E07000129
/reports/localarea?compare=1946157142,Charnwood,Local Authority,East Midlands,E07000130
/reports/localarea?compare=1946157143,Harborough,Local Authority,East Midlands,E07000131
/reports/localarea?compare=1946157144,Hinckley and Bosworth,Local Authority,East Midlands,E07000132
/reports/localarea?compare=1946157145,Melton,Local Authority,East Midlands,E07000133
/reports/localarea?compare=1946157146,North West Leicestershire,Local Authority,East Midlands,E07000134
/reports/localarea?compare=1946157147,Oadby and Wigston,Local Authority,East Midlands,E07000135
/reports/localarea?compare=1946157148,Boston,Local Authority,East Midlands,E07000136
/reports/localarea?compare=1946157149,East Lindsey,Local Authority,East Midlands,E07000137
/reports/localarea?compare=1946157150,Lincoln,Local Authority,East Midlands,E07000138
/reports/localarea?compare=1946157151,North Kesteven,Local Authority,East Midlands,E07000139
/reports/localarea?compare=1946157152,South Holland,Local Authority,East Midlands,E07000140
/reports/localarea?compare=1946157153,South Kesteven,Local Authority,East Midlands,E07000141
/reports/localarea?compare=1946157154,West Lindsey,Local Authority,East Midlands,E07000142
/reports/localarea?compare=1946157155,Corby,Local Authority,East Midlands,E07000150
/reports/localarea?compare=1946157156,Daventry,Local Authority,East Midlands,E07000151
/reports/localarea?compare=1946157157,East Northamptonshire,Local Authority,East Midlands,E07000152
/reports/localarea?compare=1946157158,Kettering,Local Authority,East Midlands,E07000153
/reports/localarea?compare=1946157159,Northampton,Local Authority,East Midlands,E07000154
/reports/localarea?compare=1946157160,South Northamptonshire,Local Authority,East Midlands,E07000155
/reports/localarea?compare=1946157161,Wellingborough,Local Authority,East Midlands,E07000156
/reports/localarea?compare=1946157162,Ashfield,Local Authority,East Midlands,E07000170
/reports/localarea?compare=1946157163,Bassetlaw,Local Authority,East Midlands,E07000171
/reports/localarea?compare=1946157164,Broxtowe,Local Authority,East Midlands,E07000172
/reports/localarea?compare=1946157165,Gedling,Local Authority,East Midlands,E07000173
/reports/localarea?compare=1946157166,Mansfield,Local Authority,East Midlands,E07000174
/reports/localarea?compare=1946157167,Newark and Sherwood,Local Authority,East Midlands,E07000175
/reports/localarea?compare=1946157168,Rushcliffe,Local Authority,East Midlands,E07000176
/reports/localarea?compare=1946157169,"Herefordshire, County of",Local Authority,West Midlands,E06000019
/reports/localarea?compare=1946157170,Shropshire,Local Authority,West Midlands,E06000051
/reports/localarea?compare=1946157171,Stoke-on-Trent,Local Authority,West Midlands,E06000021
/reports/localarea?compare=1946157172,Telford and Wrekin,Local Authority,West Midlands,E06000020
/reports/localarea?compare=1946157173,Cannock Chase,Local Authority,West Midlands,E07000192
/reports/localarea?compare=1946157174,East Staffordshire,Local Authority,West Midlands,E07000193
/reports/localarea?compare=1946157175,Lichfield,Local Authority,West Midlands,E07000194
/reports/localarea?compare=1946157176,Newcastle-under-Lyme,Local Authority,West Midlands,E07000195
/reports/localarea?compare=1946157177,South Staffordshire,Local Authority,West Midlands,E07000196
/reports/localarea?compare=1946157178,Stafford,Local Authority,West Midlands,E07000197
/reports/localarea?compare=1946157179,Staffordshire Moorlands,Local Authority,West Midlands,E07000198
/reports/localarea?compare=1946157180,Tamworth,Local Authority,West Midlands,E07000199
/reports/localarea?compare=1946157181,North Warwickshire,Local Authority,West Midlands,E07000218
/reports/localarea?compare=1946157182,Nuneaton and Bedworth,Local Authority,West Midlands,E07000219
/reports/localarea?compare=1946157183,Rugby,Local Authority,West Midlands,E07000220
/reports/localarea?compare=1946157184,Stratford-on-Avon,Local Authority,West Midlands,E07000221
/reports/localarea?compare=1946157185,Warwick,Local Authority,West Midlands,E07000222
/reports/localarea?compare=1946157186,Birmingham,Local Authority,West Midlands,E08000025
/reports/localarea?compare=1946157187,Coventry,Local Authority,West Midlands,E08000026
/reports/localarea?compare=1946157188,Dudley,Local Authority,West Midlands,E08000027
/reports/localarea?compare=1946157189,Sandwell,Local Authority,West Midlands,E08000028
/reports/localarea?compare=1946157190,Solihull,Local Authority,West Midlands,E08000029
/reports/localarea?compare=1946157191,Walsall,Local Authority,West Midlands,E08000030
/reports/localarea?compare=1946157192,Wolverhampton,Local Authority,West Midlands,E08000031
/reports/localarea?compare=1946157193,Bromsgrove,Local Authority,West Midlands,E07000234
/reports/localarea?compare=1946157194,Malvern Hills,Local Authority,West Midlands,E07000235
/reports/localarea?compare=1946157195,Redditch,Local Authority,West Midlands,E07000236
/reports/localarea?compare=1946157196,Worcester,Local Authority,West Midlands,E07000237
/reports/localarea?compare=1946157197,Wychavon,Local Authority,West Midlands,E07000238
/reports/localarea?compare=1946157198,Wyre Forest,Local Authority,West Midlands,E07000239
/reports/localarea?compare=1946157199,Bedford,Local Authority,East,E06000055
/reports/localarea?compare=1946157200,Central Bedfordshire,Local Authority,East,E06000056
/reports/localarea?compare=1946157201,Luton,Local Authority,East,E06000032
/reports/localarea?compare=1946157202,Peterborough,Local Authority,East,E06000031
/reports/localarea?compare=1946157203,Southend-on-Sea,Local Authority,East,E06000033
/reports/localarea?compare=1946157204,Thurrock,Local Authority,East,E06000034
/reports/localarea?compare=1946157205,Cambridge,Local Authority,East,E07000008
/reports/localarea?compare=1946157206,East Cambridgeshire,Local Authority,East,E07000009
/reports/localarea?compare=1946157207,Fenland,Local Authority,East,E07000010
/reports/localarea?compare=1946157208,Huntingdonshire,Local Authority,East,E07000011
/reports/localarea?compare=1946157209,South Cambridgeshire,Local Authority,East,E07000012
/reports/localarea?compare=1946157210,Basildon,Local Authority,East,E07000066
/reports/localarea?compare=1946157211,Braintree,Local Authority,East,E07000067
/reports/localarea?compare=1946157212,Brentwood,Local Authority,East,E07000068
/reports/localarea?compare=1946157213,Castle Point,Local Authority,East,E07000069
/reports/localarea?compare=1946157214,Chelmsford,Local Authority,East,E07000070
/reports/localarea?compare=1946157215,Colchester,Local Authority,East,E07000071
/reports/localarea?compare=1946157216,Epping Forest,Local Authority,East,E07000072
/reports/localarea?compare=1946157217,Harlow,Local Authority,East,E07000073
/reports/localarea?compare=1946157218,Maldon,Local Authority,East,E07000074
/reports/localarea?compare=1946157219,Rochford,Local Authority,East,E07000075
/reports/localarea?compare=1946157220,Tendring,Local Authority,East,E07000076
/reports/localarea?compare=1946157221,Uttlesford,Local Authority,East,E07000077
/reports/localarea?compare=1946157222,Broxbourne,Local Authority,East,E07000095
/reports/localarea?compare=1946157223,Dacorum,Local Authority,East,E07000096
/reports/localarea?compare=1946157224,East Hertfordshire,Local Authority,East,E07000242
/reports/localarea?compare=1946157225,Hertsmere,Local Authority,East,E07000098
/reports/localarea?compare=1946157226,North Hertfordshire,Local Authority,East,E07000099
/reports/localarea?compare=1946157227,St Albans,Local Authority,East,E07000240
/reports/localarea?compare=1946157228,Stevenage,Local Authority,East,E07000243
/reports/localarea?compare=1946157229,Three Rivers,Local Authority,East,E07000102
/reports/localarea?compare=1946157230,Watford,Local Authority,East,E07000103
/reports/localarea?compare=1946157231,Welwyn Hatfield,Local Authority,East,E07000241
/reports/localarea?compare=1946157232,Breckland,Local Authority,East,E07000143
/reports/localarea?compare=1946157233,Broadland,Local Authority,East,E07000144
/reports/localarea?compare=1946157234,Great Yarmouth,Local Authority,East,E07000145
/reports/localarea?compare=1946157235,King`s Lynn and West Norfolk,Local Authority,East,E07000146
/reports/localarea?compare=1946157236,North Norfolk,Local Authority,East,E07000147
/reports/localarea?compare=1946157237,Norwich,Local Authority,East,E07000148
/reports/localarea?compare=1946157238,South Norfolk,Local Authority,East,E07000149
/reports/localarea?compare=1946157239,Babergh,Local Authority,East,E07000200
/reports/localarea?compare=1946157240,Forest Heath,Local Authority,East,E07000201
/reports/localarea?compare=1946157241,Ipswich,Local Authority,East,E07000202
/reports/localarea?compare=1946157242,Mid Suffolk,Local Authority,East,E07000203
/reports/localarea?compare=1946157243,St Edmundsbury,Local Authority,East,E07000204
/reports/localarea?compare=1946157244,Suffolk Coastal,Local Authority,East,E07000205
/reports/localarea?compare=1946157245,Waveney,Local Authority,East,E07000206
/reports/localarea?compare=1946157246,Camden,Local Authority,London,E09000007
/reports/localarea?compare=1946157247,City of London,Local Authority,London,E09000001
/reports/localarea?compare=1946157248,Hackney,Local Authority,London,E09000012
/reports/localarea?compare=1946157249,Hammersmith and Fulham,Local Authority,London,E09000013
/reports/localarea?compare=1946157250,Haringey,Local Authority,London,E09000014
/reports/localarea?compare=1946157251,Islington,Local Authority,London,E09000019
/reports/localarea?compare=1946157252,Kensington and Chelsea,Local Authority,London,E09000020
/reports/localarea?compare=1946157253,Lambeth,Local Authority,London,E09000022
/reports/localarea?compare=1946157254,Lewisham,Local Authority,London,E09000023
/reports/localarea?compare=1946157255,Newham,Local Authority,London,E09000025
/reports/localarea?compare=1946157256,Southwark,Local Authority,London,E09000028
/reports/localarea?compare=1946157257,Tower Hamlets,Local Authority,London,E09000030
/reports/localarea?compare=1946157258,Wandsworth,Local Authority,London,E09000032
/reports/localarea?compare=1946157259,Westminster,Local Authority,London,E09000033
/reports/localarea?compare=1946157260,Barking and Dagenham,Local Authority,London,E09000002
/reports/localarea?compare=1946157261,Barnet,Local Authority,London,E09000003
/reports/localarea?compare=1946157262,Bexley,Local Authority,London,E09000004
/reports/localarea?compare=1946157263,Brent,Local Authority,London,E09000005
/reports/localarea?compare=1946157264,Bromley,Local Authority,London,E09000006
/reports/localarea?compare=1946157265,Croydon,Local Authority,London,E09000008
/reports/localarea?compare=1946157266,Ealing,Local Authority,London,E09000009
/reports/localarea?compare=1946157267,Enfield,Local Authority,London,E09000010
/reports/localarea?compare=1946157268,Greenwich,Local Authority,London,E09000011
/reports/localarea?compare=1946157269,Harrow,Local Authority,London,E09000015
/reports/localarea?compare=1946157270,Havering,Local Authority,London,E09000016
/reports/localarea?compare=1946157271,Hillingdon,Local Authority,London,E09000017
/reports/localarea?compare=1946157272,Hounslow,Local Authority,London,E09000018
/reports/localarea?compare=1946157273,Kingston upon Thames,Local Authority,London,E09000021
/reports/localarea?compare=1946157274,Merton,Local Authority,London,E09000024
/reports/localarea?compare=1946157275,Redbridge,Local Authority,London,E09000026
/reports/localarea?compare=1946157276,Richmond upon Thames,Local Authority,London,E09000027
/reports/localarea?compare=1946157277,Sutton,Local Authority,London,E09000029
/reports/localarea?compare=1946157278,Waltham Forest,Local Authority,London,E09000031
/reports/localarea?compare=1946157279,Bracknell Forest,Local Authority,South East,E06000036
/reports/localarea?compare=1946157280,Brighton and Hove,Local Authority,South East,E06000043
/reports/localarea?compare=1946157281,Isle of Wight,Local Authority,South East,E06000046
/reports/localarea?compare=1946157282,Medway,Local Authority,South East,E06000035
/reports/localarea?compare=1946157283,Milton Keynes,Local Authority,South East,E06000042
/reports/localarea?compare=1946157284,Portsmouth,Local Authority,South East,E06000044
/reports/localarea?compare=1946157285,Reading,Local Authority,South East,E06000038
/reports/localarea?compare=1946157286,Slough,Local Authority,South East,E06000039
/reports/localarea?compare=1946157287,Southampton,Local Authority,South East,E06000045
/reports/localarea?compare=1946157288,West Berkshire,Local Authority,South East,E06000037
/reports/localarea?compare=1946157289,Windsor and Maidenhead,Local Authority,South East,E06000040
/reports/localarea?compare=1946157290,Wokingham,Local Authority,South East,E06000041
/reports/localarea?compare=1946157291,Aylesbury Vale,Local Authority,South East,E07000004
/reports/localarea?compare=1946157292,Chiltern,Local Authority,South East,E07000005
/reports/localarea?compare=1946157293,South Bucks,Local Authority,South East,E07000006
/reports/localarea?compare=1946157294,Wycombe,Local Authority,South East,E07000007
/reports/localarea?compare=1946157295,Eastbourne,Local Authority,South East,E07000061
/reports/localarea?compare=1946157296,Hastings,Local Authority,South East,E07000062
/reports/localarea?compare=1946157297,Lewes,Local Authority,South East,E07000063
/reports/localarea?compare=1946157298,Rother,Local Authority,South East,E07000064
/reports/localarea?compare=1946157299,Wealden,Local Authority,South East,E07000065
/reports/localarea?compare=1946157300,Basingstoke and Deane,Local Authority,South East,E07000084
/reports/localarea?compare=1946157301,East Hampshire,Local Authority,South East,E07000085
/reports/localarea?compare=1946157302,Eastleigh,Local Authority,South East,E07000086
/reports/localarea?compare=1946157303,Fareham,Local Authority,South East,E07000087
/reports/localarea?compare=1946157304,Gosport,Local Authority,South East,E07000088
/reports/localarea?compare=1946157305,Hart,Local Authority,South East,E07000089
/reports/localarea?compare=1946157306,Havant,Local Authority,South East,E07000090
/reports/localarea?compare=1946157307,New Forest,Local Authority,South East,E07000091
/reports/localarea?compare=1946157308,Rushmoor,Local Authority,South East,E07000092
/reports/localarea?compare=1946157310,Winchester,Local Authority,South East,E07000094
/reports/localarea?compare=1946157311,Ashford,Local Authority,South East,E07000105
/reports/localarea?compare=1946157312,Canterbury,Local Authority,South East,E07000106
/reports/localarea?compare=1946157313,Dartford,Local Authority,South East,E07000107
/reports/localarea?compare=1946157314,Dover,Local Authority,South East,E07000108
/reports/localarea?compare=1946157315,Gravesham,Local Authority,South East,E07000109
/reports/localarea?compare=1946157316,Maidstone,Local Authority,South East,E07000110
/reports/localarea?compare=1946157317,Sevenoaks,Local Authority,South East,E07000111
/reports/localarea?compare=1946157318,Shepway,Local Authority,South East,E07000112
/reports/localarea?compare=1946157319,Swale,Local Authority,South East,E07000113
/reports/localarea?compare=1946157320,Thanet,Local Authority,South East,E07000114
/reports/localarea?compare=1946157321,Tonbridge and Malling,Local Authority,South East,E07000115
/reports/localarea?compare=1946157322,Tunbridge Wells,Local Authority,South East,E07000116
/reports/localarea?compare=1946157323,Cherwell,Local Authority,South East,E07000177
/reports/localarea?compare=1946157324,Oxford,Local Authority,South East,E07000178
/reports/localarea?compare=1946157325,South Oxfordshire,Local Authority,South East,E07000179
/reports/localarea?compare=1946157326,Vale of White Horse,Local Authority,South East,E07000180
/reports/localarea?compare=1946157327,West Oxfordshire,Local Authority,South East,E07000181
/reports/localarea?compare=1946157328,Elmbridge,Local Authority,South East,E07000207
/reports/localarea?compare=1946157329,Epsom and Ewell,Local Authority,South East,E07000208
/reports/localarea?compare=1946157330,Guildford,Local Authority,South East,E07000209
/reports/localarea?compare=1946157331,Mole Valley,Local Authority,South East,E07000210
/reports/localarea?compare=1946157332,Reigate and Banstead,Local Authority,South East,E07000211
/reports/localarea?compare=1946157333,Runnymede,Local Authority,South East,E07000212
/reports/localarea?compare=1946157334,Spelthorne,Local Authority,South East,E07000213
/reports/localarea?compare=1946157335,Surrey Heath,Local Authority,South East,E07000214
/reports/localarea?compare=1946157336,Tandridge,Local Authority,South East,E07000215
/reports/localarea?compare=1946157337,Waverley,Local Authority,South East,E07000216
/reports/localarea?compare=1946157338,Woking,Local Authority,South East,E07000217
/reports/localarea?compare=1946157339,Adur,Local Authority,South East,E07000223
/reports/localarea?compare=1946157340,Arun,Local Authority,South East,E07000224
/reports/localarea?compare=1946157341,Chichester,Local Authority,South East,E07000225
/reports/localarea?compare=1946157342,Crawley,Local Authority,South East,E07000226
/reports/localarea?compare=1946157343,Horsham,Local Authority,South East,E07000227
/reports/localarea?compare=1946157344,Mid Sussex,Local Authority,South East,E07000228
/reports/localarea?compare=1946157345,Worthing,Local Authority,South East,E07000229
/reports/localarea?compare=1946157346,Bath and North East Somerset,Local Authority,South West,E06000022
/reports/localarea?compare=1946157347,Bournemouth,Local Authority,South West,E06000028
/reports/localarea?compare=1946157348,"Bristol, City of",Local Authority,South West,E06000023
/reports/localarea?compare=1946157349,Cornwall,Local Authority,South West,E06000052
/reports/localarea?compare=1946157350,Isles of Scilly,Local Authority,South West,E06000053
/reports/localarea?compare=1946157351,North Somerset,Local Authority,South West,E06000024
/reports/localarea?compare=1946157352,Plymouth,Local Authority,South West,E06000026
/reports/localarea?compare=1946157353,Poole,Local Authority,South West,E06000029
/reports/localarea?compare=1946157354,South Gloucestershire,Local Authority,South West,E06000025
/reports/localarea?compare=1946157355,Swindon,Local Authority,South West,E06000030
/reports/localarea?compare=1946157356,Torbay,Local Authority,South West,E06000027
/reports/localarea?compare=1946157357,Wiltshire,Local Authority,South West,E06000054
/reports/localarea?compare=1946157358,East Devon,Local Authority,South West,E07000040
/reports/localarea?compare=1946157359,Exeter,Local Authority,South West,E07000041
/reports/localarea?compare=1946157360,Mid Devon,Local Authority,South West,E07000042
/reports/localarea?compare=1946157361,North Devon,Local Authority,South West,E07000043
/reports/localarea?compare=1946157362,South Hams,Local Authority,South West,E07000044
/reports/localarea?compare=1946157363,Teignbridge,Local Authority,South West,E07000045
/reports/localarea?compare=1946157364,Torridge,Local Authority,South West,E07000046
/reports/localarea?compare=1946157365,West Devon,Local Authority,South West,E07000047
/reports/localarea?compare=1946157366,Christchurch,Local Authority,South West,E07000048
/reports/localarea?compare=1946157367,East Dorset,Local Authority,South West,E07000049
/reports/localarea?compare=1946157368,North Dorset,Local Authority,South West,E07000050
/reports/localarea?compare=1946157369,Purbeck,Local Authority,South West,E07000051
/reports/localarea?compare=1946157370,West Dorset,Local Authority,South West,E07000052
/reports/localarea?compare=1946157371,Weymouth and Portland,Local Authority,South West,E07000053
/reports/localarea?compare=1946157372,Cheltenham,Local Authority,South West,E07000078
/reports/localarea?compare=1946157373,Cotswold,Local Authority,South West,E07000079
/reports/localarea?compare=1946157374,Forest of Dean,Local Authority,South West,E07000080
/reports/localarea?compare=1946157375,Gloucester,Local Authority,South West,E07000081
/reports/localarea?compare=1946157376,Stroud,Local Authority,South West,E07000082
/reports/localarea?compare=1946157377,Tewkesbury,Local Authority,South West,E07000083
/reports/localarea?compare=1946157378,Mendip,Local Authority,South West,E07000187
/reports/localarea?compare=1946157379,Sedgemoor,Local Authority,South West,E07000188
/reports/localarea?compare=1946157380,South Somerset,Local Authority,South West,E07000189
/reports/localarea?compare=1946157381,Taunton Deane,Local Authority,South West,E07000190
/reports/localarea?compare=1946157382,West Somerset,Local Authority,South West,E07000191
/reports/localarea?compare=1946157383,Anglesey,Local Authority,Wales,W06000001
/reports/localarea?compare=1946157384,Gwynedd,Local Authority,Wales,W06000002
/reports/localarea?compare=1946157385,Conwy,Local Authority,Wales,W06000003
/reports/localarea?compare=1946157386,Denbighshire,Local Authority,Wales,W06000004
/reports/localarea?compare=1946157388,Wrexham,Local Authority,Wales,W06000006
/reports/localarea?compare=1946157389,Powys,Local Authority,Wales,W06000023
/reports/localarea?compare=1946157390,Ceredigion,Local Authority,Wales,W06000008
/reports/localarea?compare=1946157391,Pembrokeshire,Local Authority,Wales,W06000009
/reports/localarea?compare=1946157392,Carmarthenshire,Local Authority,Wales,W06000010
/reports/localarea?compare=1946157393,Swansea,Local Authority,Wales,W06000011
/reports/localarea?compare=1946157394,Neath Port Talbot,Local Authority,Wales,W06000012
/reports/localarea?compare=1946157395,Bridgend,Local Authority,Wales,W06000013
/reports/localarea?compare=1946157396,The Vale of Glamorgan,Local Authority,Wales,W06000014
/reports/localarea?compare=1946157397,Cardiff,Local Authority,Wales,W06000015
/reports/localarea?compare=1946157398,"Rhondda, Cynon, Taff",Local Authority,Wales,W06000016
/reports/localarea?compare=1946157399,Merthyr Tydfil,Local Authority,Wales,W06000024
/reports/localarea?compare=1946157400,Caerphilly,Local Authority,Wales,W06000018
/reports/localarea?compare=1946157401,Blaenau Gwent,Local Authority,Wales,W06000019
/reports/localarea?compare=1946157402,Torfaen,Local Authority,Wales,W06000020
/reports/localarea?compare=1946157403,Monmouthshire,Local Authority,Wales,W06000021
/reports/localarea?compare=1946157404,Newport,Local Authority,Wales,W06000022
/reports/localarea?compare=1946157405,Aberdeen City,Local Authority,Scotland,S12000033
/reports/localarea?compare=1946157406,Aberdeenshire,Local Authority,Scotland,S12000034
/reports/localarea?compare=1946157407,Angus,Local Authority,Scotland,S12000041
/reports/localarea?compare=1946157408,Argyll and Bute,Local Authority,Scotland,S12000035
/reports/localarea?compare=1946157409,Clackmannanshire,Local Authority,Scotland,S12000005
/reports/localarea?compare=1946157410,Dumfries and Galloway,Local Authority,Scotland,S12000006
/reports/localarea?compare=1946157411,Dundee City,Local Authority,Scotland,S12000042
/reports/localarea?compare=1946157412,East Ayrshire,Local Authority,Scotland,S12000008
/reports/localarea?compare=1946157413,East Dunbartonshire,Local Authority,Scotland,S12000045
/reports/localarea?compare=1946157414,East Lothian,Local Authority,Scotland,S12000010
/reports/localarea?compare=1946157415,East Renfrewshire,Local Authority,Scotland,S12000011
/reports/localarea?compare=1946157416,"Edinburgh, City of",Local Authority,Scotland,S12000036
/reports/localarea?compare=1946157417,Eilean Siar,Local Authority,Scotland,S12000013
/reports/localarea?compare=1946157418,Falkirk,Local Authority,Scotland,S12000014
/reports/localarea?compare=1946157419,Fife,Local Authority,Scotland,S12000015
/reports/localarea?compare=1946157420,Glasgow City,Local Authority,Scotland,S12000046
/reports/localarea?compare=1946157421,Highland,Local Authority,Scotland,S12000017
/reports/localarea?compare=1946157422,Inverclyde,Local Authority,Scotland,S12000018
/reports/localarea?compare=1946157423,Midlothian,Local Authority,Scotland,S12000019
/reports/localarea?compare=1946157424,Moray,Local Authority,Scotland,S12000020
/reports/localarea?compare=1946157425,North Ayrshire,Local Authority,Scotland,S12000021
/reports/localarea?compare=1946157426,North Lanarkshire,Local Authority,Scotland,S12000044
/reports/localarea?compare=1946157427,Orkney Islands,Local Authority,Scotland,S12000023
